win,ass-mon,ass-out,ass-int,arc-mon,arc-out,arc-int,sup-mon,sup-out,sup-int,tan-mon,tan-out,tan-int,war-mon,war-out,war-int,mag-mon,mag-out,mag-int,position_list,tf,ass-mon-out,ass-mon-int,arc-mon-out,arc-mon-int,sup-mon-out,sup-mon-int,tan-mon-out,tan-mon-int,war-mon-out,war-mon-int,mag-mon-out,mag-mon-int
0,16532,56362,81402,14806,98889,47935,0,0,0,10575,20693,99239,13148,49420,120285,11641,78771,39169,"[1, 1, 0, 1, 1, 1]",False,931776584,1345737864,1464150534,709725610,0,0,218828475,1049452425,649774160,1581507180,916973211,455966329
1,14697,22406,59122,14418,81005,39579,9379,19545,68186,0,0,0,11959,32372,63642,11147,91801,20387,"[1, 1, 1, 0, 1, 1]",True,329300982,868916034,1167930090,570650022,183312555,639516494,0,0,387136748,761094678,1023305747,227253889
0,11861,24669,47725,10772,59511,68395,6745,28275,54644,0,0,0,8685,14505,75011,9029,54235,31189,"[1, 1, 1, 0, 1, 1]",False,292599009,566066225,641052492,736750940,190714875,368573780,0,0,125975925,651470535,489687815,281605481
0,11951,85348,111588,0,0,0,0,0,0,20793,117343,223044,14105,78010,92976,12997,111269,33892,"[1, 0, 0, 2, 1, 1]",False,1019993948,1333588188,0,0,0,0,2439912999,4637753892,1100331050,1311426480,1446163193,440494324
1,15582,93855,80144,0,0,0,7514,20653,91494,11841,46985,145400,14291,73243,69385,13312,133174,74277,"[1, 0, 1, 1, 1, 1]",True,1462448610,1248803808,0,0,155186642,687485916,556349385,1721681400,1046715713,991581035,1772812288,988775424
0,0,0,0,17593,115575,60400,9232,13926,110914,0,0,0,24901,74939,214084,14156,120572,52973,"[0, 1, 1, 0, 2, 1]",False,0,0,2033310975,1062617200,128564832,1023958048,0,0,1866056039,5330905684,1706817232,749885788
1,12090,24495,58840,15690,105854,60004,0,0,0,9898,27146,192178,17459,93556,88148,14431,128902,51885,"[1, 1, 0, 1, 1, 1]",True,296144550,711375600,1660849260,941462760,0,0,268691108,1902177844,1633394204,1538975932,1860184762,748752435
0,0,0,0,10086,78898,43886,5891,21650,118359,0,0,0,20328,94367,172653,9635,71150,54349,"[0, 1, 1, 0, 2, 1]",False,0,0,795765228,442634196,127540150,697252869,0,0,1918292376,3509690184,685530250,523652615
1,11141,85001,76324,0,0,0,0,0,0,14746,61588,165487,12180,59529,65508,11710,127731,26226,"[1, 0, 0, 2, 1, 1]",True,946996141,850325684,0,0,0,0,908176648,2440271302,725063220,797887440,1495730010,307106460
1,17352,116266,99780,0,0,0,10628,50548,115306,12127,71762,180441,15727,116670,121510,15094,145460,76109,"[1, 0, 1, 1, 1, 1]",True,2017447632,1731382560,0,0,537224144,1225472168,870257774,2188208007,1834869090,1910987770,2195573240,1148789246
0,12901,118093,111389,0,0,0,8387,25558,110515,12062,93162,138954,15313,72155,158455,15668,162295,81357,"[1, 0, 1, 1, 1, 1]",False,1523517793,1437029489,0,0,214354946,926889305,1123720044,1676063148,1104909515,2426421415,2542838060,1274701476
1,0,0,0,14550,158952,61085,0,0,0,8354,41131,110430,26887,177988,225146,12985,132320,31752,"[0, 1, 0, 1, 2, 1]",True,0,0,2312751600,888786750,0,0,343608374,922532220,4785563356,6053500502,1718175200,412299720
0,0,0,0,13788,143198,85868,0,0,0,20726,109912,288038,21232,111140,225747,0,0,0,"[0, 1, 0, 2, 2, 0]",False,0,0,1974414024,1183947984,0,0,2278036112,5969875588,2359724480,4793060304,0,0
0,8327,48538,60993,0,0,0,10808,49280,109071,0,0,0,7176,31423,61062,7498,48232,45584,"[1, 0, 2, 0, 1, 1]",False,404175926,507888711,0,0,532618240,1178839368,0,0,225491448,438180912,361643536,341788832
1,0,0,0,9403,32055,28665,0,0,0,6284,21627,67193,20501,130711,119107,8414,61468,26767,"[0, 1, 0, 1, 2, 1]",True,0,0,301413165,269536995,0,0,135904068,422240812,2679706211,2441812607,517191752,225217538
1,0,0,0,15977,111590,54196,0,0,0,7536,23964,105690,20906,75467,117336,10918,88374,35706,"[0, 1, 0, 1, 2, 1]",True,0,0,1782873430,865889492,0,0,180592704,796479840,1577713102,2453026416,964867332,389838108
0,8071,43555,71664,12408,54811,48652,0,0,0,6205,18768,93847,10204,35201,88101,10580,103384,38708,"[1, 1, 0, 1, 1, 1]",False,351532405,578400144,680094888,603674016,0,0,116455440,582320635,359191004,898982604,1093802720,409530640
0,0,0,0,15393,131948,58716,7928,28362,90953,0,0,0,20780,64171,205215,11095,114089,34001,"[0, 1, 1, 0, 2, 1]",False,0,0,2031075564,903815388,224853936,721075384,0,0,1333473380,4264367700,1265817455,377241095
1,0,0,0,15289,102979,56788,8006,21579,124227,9541,21089,125263,16831,79626,72613,12661,121387,60907,"[0, 1, 1, 1, 1, 1]",True,0,0,1574445931,868231732,172761474,994561362,201210149,1195134283,1340185206,1222149403,1536880807,771143527
1,0,0,0,12523,80033,44607,6790,18127,79700,0,0,0,22366,115463,133635,8444,38296,30010,"[0, 1, 1, 0, 2, 1]",True,0,0,1002253259,558613461,123082330,541163000,0,0,2582445458,2988880410,323371424,253404440
0,9544,50190,53367,10131,67275,28264,5568,19862,64689,0,0,0,14841,89186,155516,0,0,0,"[1, 1, 1, 0, 2, 0]",False,479013360,509334648,681563025,286342584,110591616,360188352,0,0,1323609426,2308012956,0,0
1,9418,49459,50632,10723,117386,28117,6003,39677,65088,0,0,0,10399,78756,55141,8601,57582,33362,"[1, 1, 1, 0, 1, 1]",True,465804862,476852176,1258730078,301498591,238181031,390723264,0,0,818983644,573411259,495262782,286946562
0,6560,23330,72260,0,0,0,0,0,0,11571,44766,196550,7287,33187,62190,7598,72998,62820,"[1, 0, 0, 2, 1, 1]",False,153044800,474025600,0,0,0,0,517987386,2274280050,241833669,453178530,554638804,477306360
0,10780,41078,56253,15922,105126,49847,8505,8567,108014,0,0,0,13214,46518,73084,12371,113990,55488,"[1, 1, 1, 0, 1, 1]",False,442820840,606407340,1673816172,793663934,72862335,918659070,0,0,614688852,965731976,1410170290,686442048
1,0,0,0,15881,113382,62126,0,0,0,9361,21749,113423,25348,89950,182772,12714,55846,42690,"[0, 1, 0, 1, 2, 1]",True,0,0,1800619542,986623006,0,0,203592389,1061752703,2280052600,4632904656,710026044,542760660
1,0,0,0,11175,43272,42480,6550,17984,93214,0,0,0,21174,118247,121826,10283,106144,23856,"[0, 1, 1, 0, 2, 1]",True,0,0,483564600,474714000,117795200,610551700,0,0,2503761978,2579543724,1091478752,245311248
0,0,0,0,10011,64301,45486,5391,10035,68251,5524,21185,97364,7923,44273,77174,8510,71921,32834,"[0, 1, 1, 1, 1, 1]",False,0,0,643717311,455360346,54098685,367941141,117025940,537838736,350774979,611449602,612047710,279417340
0,7803,35053,49292,11217,113941,40880,0,0,0,13183,44006,221025,8427,16474,48345,0,0,0,"[1, 1, 0, 2, 1, 0]",False,273518559,384625476,1278076197,458550960,0,0,580131098,2913772575,138826398,407403315,0,0
1,9268,31190,54065,12100,99908,36790,6653,15427,91884,0,0,0,11531,67182,57804,9620,100129,26138,"[1, 1, 1, 0, 1, 1]",True,289068920,501074420,1208886800,445159000,102635831,611304252,0,0,774675642,666537924,963240980,251447560
1,0,0,0,14710,112428,58125,8868,27480,139128,0,0,0,24558,94621,165969,13080,78102,41568,"[0, 1, 1, 0, 2, 1]",True,0,0,1653815880,855018750,243692640,1233787104,0,0,2323702518,4075866702,1021574160,543709440
0,13379,58747,72068,0,0,0,7156,51847,40618,11910,56819,119966,13760,62178,68207,10355,85504,59695,"[1, 0, 1, 1, 1, 1]",False,785976113,964197772,0,0,371017132,290662408,676714290,1428795060,855569280,938528320,885393920,618141725
1,12408,60281,73149,0,0,0,6015,26464,31547,7068,29975,80922,10850,37310,61739,7586,36756,27655,"[1, 0, 1, 1, 1, 1]",True,747966648,907632792,0,0,159180960,189755205,211863300,571956696,404813500,669868150,278831016,209790830
0,8400,35912,46091,8653,56371,38207,13110,78389,85065,0,0,0,7645,25617,49544,0,0,0,"[1, 1, 2, 0, 1, 0]",False,301660800,387164400,487778263,330605171,1027679790,1115202150,0,0,195841965,378763880,0,0
1,11288,35751,63282,12394,85753,37718,7642,23954,55854,8838,18735,72103,0,0,0,11672,63580,31846,"[1, 1, 1, 1, 0, 1]",True,403557288,714327216,1062822682,467476892,183056468,426836268,165579930,637246314,0,0,742105760,371706512
0,0,0,0,9692,55134,32039,0,0,0,5389,20765,84742,17383,38535,129299,9975,90098,27203,"[0, 1, 0, 1, 2, 1]",False,0,0,534358728,310521988,0,0,111902585,456674638,669853905,2247604517,898727550,271349925
0,18386,91364,118629,19296,167526,90307,10111,22691,117222,12522,54791,123802,0,0,0,16457,142297,60778,"[1, 1, 1, 1, 0, 1]",False,1679818504,2181112794,3232581696,1742563872,229428701,1185231642,686092902,1550248644,0,0,2341781729,1000223546
1,20650,101239,129104,21396,155139,85750,10559,20528,131845,16346,100734,164533,0,0,0,12561,72153,52680,"[1, 1, 1, 1, 0, 1]",True,2090585350,2665997600,3319354044,1834707000,216755152,1392151355,1646597964,2689456418,0,0,906313833,661713480
1,10789,71149,58341,10340,89156,68883,8267,24578,62579,7855,57296,70134,0,0,0,9790,102995,56636,"[1, 1, 1, 1, 0, 1]",True,767626561,629441049,921873040,712250220,203186326,517340593,450060080,550902570,0,0,1008321050,554466440
0,0,0,0,8502,62299,55829,4866,12154,104271,7638,23228,123375,8305,46270,61414,8131,84873,44211,"[0, 1, 1, 1, 1, 1]",False,0,0,529666098,474658158,59141364,507382686,177415464,942338250,384272350,510043270,690102363,359479641
1,9233,60242,58849,11700,67282,45727,5988,13900,56219,6316,45902,67670,0,0,0,8313,52218,21785,"[1, 1, 1, 1, 0, 1]",True,556214386,543352817,787199400,535005900,83233200,336639372,289917032,427403720,0,0,434088234,181098705
0,6346,33561,58497,8713,55820,39099,4655,10718,66182,0,0,0,6406,46062,60674,5211,39401,38139,"[1, 1, 1, 0, 1, 1]",False,212978106,371221962,486359660,340669587,49892290,308077210,0,0,295073172,388677644,205318611,198742329
0,8215,32963,54438,11532,67624,42443,6124,10899,65603,0,0,0,10514,37619,53750,9861,75699,44662,"[1, 1, 1, 0, 1, 1]",False,270791045,447208170,779839968,489452676,66745476,401752772,0,0,395526166,565127500,746467839,440411982
1,0,0,0,11817,43794,45762,7274,24421,71949,9278,37700,81078,12727,56294,55341,11349,46299,44765,"[0, 1, 1, 1, 1, 1]",True,0,0,517513698,540769554,177638354,523357026,349780600,752241684,716453738,704324907,525447351,508037985
1,0,0,0,19104,227843,72241,10195,62825,52623,11046,59154,177681,18520,62493,88046,14683,199318,25550,"[0, 1, 1, 1, 1, 1]",True,0,0,4352712672,1380092064,640500875,536491485,653415084,1962664326,1157370360,1630611920,2926586194,375150650
0,18624,50288,79365,17098,98847,116699,10999,24973,213460,11611,60376,194339,0,0,0,15084,85888,74425,"[1, 1, 1, 1, 0, 1]",False,936563712,1478093760,1690086006,1995319502,274678027,2347846540,701025736,2256470129,0,0,1295534592,1122626700
1,11764,35262,79384,15629,103651,40653,19831,81997,160499,0,0,0,16132,83660,89054,0,0,0,"[1, 1, 2, 0, 1, 0]",True,414822168,933873376,1619961479,635365737,1626082507,3182855669,0,0,1349603120,1436619128,0,0
0,16532,56362,81402,14806,98889,47935,0,0,0,10575,20693,99239,13148,49420,120285,11641,78771,39169,"[1, 1, 0, 1, 1, 1]",False,931776584,1345737864,1464150534,709725610,0,0,218828475,1049452425,649774160,1581507180,916973211,455966329
1,12528,69984,115692,18773,196473,90895,9374,14660,102355,0,0,0,16816,94022,163426,12689,98851,68390,"[1, 1, 1, 0, 1, 1]",True,876759552,1449389376,3688387629,1706371835,137422840,959475770,0,0,1581073952,2748171616,1254320339,867800710
0,0,0,0,16885,101570,101582,10988,30233,126702,10432,39558,159129,15986,90798,125143,13931,175883,39413,"[0, 1, 1, 1, 1, 1]",False,0,0,1715009450,1715212070,332200204,1392201576,412669056,1660033728,1451496828,2000535998,2450226073,549062503
1,0,0,0,11770,85206,45749,6866,36356,32826,20076,142153,187006,11765,63816,62736,0,0,0,"[0, 1, 1, 2, 1, 0]",True,0,0,1002874620,538465730,249620296,225383316,2853863628,3754332456,750795240,738089040,0,0
0,10495,45156,73318,0,0,0,5057,36171,81904,6336,43511,115772,9763,44897,54829,8499,75514,33626,"[1, 0, 1, 1, 1, 1]",False,473912220,769472410,0,0,182916747,414188528,275685696,733531392,438329411,535295527,641793486,285787374
1,13475,28274,66753,12521,59594,27522,6624,10572,100064,0,0,0,10999,35145,79269,11968,93324,23537,"[1, 1, 1, 0, 1, 1]",True,380992150,899496675,746176474,344602962,70028928,662823936,0,0,386559855,871879731,1116901632,281690816
0,0,0,0,11413,17235,43568,13204,100372,82198,7628,33602,62218,12136,42090,67716,0,0,0,"[0, 1, 2, 1, 1, 0]",False,0,0,196703055,497241584,1325311888,1085342392,256316056,474598904,510804240,821801376,0,0
0,8073,26608,68717,10591,79753,42626,5150,11852,73052,9420,32148,60813,0,0,0,8276,83358,19177,"[1, 1, 1, 1, 0, 1]",False,214806384,554752341,844664023,451451966,61037800,376217800,302834160,572858460,0,0,689870808,158708852
1,12331,56578,62100,12823,66226,43064,7086,7220,68898,9197,31755,80152,0,0,0,10784,60315,45830,"[1, 1, 1, 1, 0, 1]",True,697663318,765755100,849215998,552209672,51160920,488211228,292050735,737157944,0,0,650436960,494230720
1,16886,64452,108035,17567,77239,97478,9664,17455,76953,11023,25459,126928,0,0,0,11583,77842,46294,"[1, 1, 1, 1, 0, 1]",True,1088336472,1824279010,1356857513,1712396026,168685120,743673792,280634557,1399127344,0,0,901643886,536223402
0,0,0,0,13997,86932,32841,7175,9314,66988,9677,30943,93783,11084,63298,92097,12850,170049,34941,"[0, 1, 1, 1, 1, 1]",False,0,0,1216787204,459675477,66827950,480638900,299435411,907538091,701595032,1020803148,2185129650,448991850
0,0,0,0,29646,321832,112868,16722,27933,158588,18818,127007,198691,26538,226982,234735,21713,283726,100741,"[0, 1, 1, 1, 1, 1]",False,0,0,9541031472,3346084728,467095626,2651908536,2390017726,3738967238,6023648316,6229397430,6160542638,2187389333
1,27863,99952,226553,24361,212282,146977,16466,58836,437855,22021,154761,394817,0,0,0,17571,143751,103347,"[1, 1, 1, 1, 0, 1]",True,2784962576,6312446239,5171401802,3580506697,968793576,7209720430,3407991981,8694265157,0,0,2525848821,1815910137
0,0,0,0,9768,45035,22542,4659,10857,36441,0,0,0,13600,41939,77838,4766,48677,21671,"[0, 1, 1, 0, 2, 1]",False,0,0,439901880,220190256,50582763,169778619,0,0,570370400,1058596800,231994582,103283986
1,0,0,0,9417,43732,42844,4830,13545,31136,5800,12058,58182,9484,31051,39796,7662,34171,22964,"[0, 1, 1, 1, 1, 1]",True,0,0,411824244,403461948,65422350,150386880,69936400,337455600,294487684,377425264,261818202,175950168
1,7734,29953,35031,8709,36191,21830,5482,7840,46441,0,0,0,7698,18522,26798,8160,42341,30364,"[1, 1, 1, 0, 1, 1]",True,231656502,270929754,315187419,190117470,42978880,254589562,0,0,142582356,206291004,345502560,247770240
0,0,0,0,6666,24580,20597,0,0,0,6841,36665,37098,11758,33559,91768,4069,16266,29413,"[0, 1, 0, 1, 2, 1]",False,0,0,163850280,137299602,0,0,250825265,253787418,394586722,1079008144,66186354,119681497
0,0,0,0,14152,129521,51514,0,0,0,7936,31416,114678,24360,84869,158608,12479,111988,28380,"[0, 1, 0, 1, 2, 1]",False,0,0,1832981192,729026128,0,0,249317376,910084608,2067408840,3863690880,1397498252,354154020
1,0,0,0,14732,90423,38490,8834,16409,119966,12414,37646,148407,13836,59813,106920,15924,88983,41425,"[0, 1, 1, 1, 1, 1]",True,0,0,1332111636,567034680,144957106,1059779644,467337444,1842324498,827572668,1479345120,1416965292,659651700
1,16537,96414,150208,17418,153854,84820,11082,17293,128946,0,0,0,17947,84806,122308,15047,141933,78116,"[1, 1, 1, 0, 1, 1]",True,1594398318,2483989696,2679828972,1477394760,191641026,1428979572,0,0,1522013282,2195061676,2135665851,1175411452
0,16844,61024,93573,0,0,0,10120,30323,156852,16546,92371,178177,17389,87405,120822,16838,187919,59019,"[1, 0, 1, 1, 1, 1]",False,1027888256,1576143612,0,0,306868760,1587342240,1528370566,2948116642,1519885545,2100973758,3164180122,993761922
1,0,0,0,17491,157990,115657,12976,42374,240215,0,0,0,35126,153743,259469,16174,239029,46695,"[0, 1, 1, 0, 2, 1]",True,0,0,2763403090,2022956587,549845024,3117029840,0,0,5400376618,9114108094,3866055046,755244930
0,16542,79088,142212,19830,176314,103571,12595,20025,195326,0,0,0,18633,103710,156285,17841,138763,93156,"[1, 1, 1, 0, 1, 1]",False,1308273696,2352470904,3496306620,2053812930,252214875,2460130970,0,0,1932428430,2912058405,2475670683,1661996196
0,0,0,0,0,0,0,6716,27738,110543,0,0,0,29362,179719,257129,9743,65487,54814,"[0, 0, 1, 0, 3, 1]",False,0,0,0,0,186288408,742406788,0,0,5276909278,7549821698,638039841,534052802
1,10843,77650,63381,0,0,0,6366,20880,62447,24478,151042,208414,0,0,0,11462,126270,24179,"[1, 0, 1, 2, 0, 1]",True,841958950,687240183,0,0,132922080,397537602,3697206076,5101557892,0,0,1447306740,277139698
0,10865,49634,71097,0,0,0,6824,50688,50195,8259,67670,130924,10768,104884,137662,9949,77817,54038,"[1, 0, 1, 1, 1, 1]",False,539273410,772468905,0,0,345894912,342530680,558886530,1081301316,1129390912,1482344416,774201333,537624062
1,9373,54941,81889,0,0,0,6782,25925,89050,10733,62840,121594,14269,118955,98652,10875,126119,39923,"[1, 0, 1, 1, 1, 1]",True,514961993,767545597,0,0,175823350,603937100,674461720,1305068402,1697368895,1407665388,1371544125,434162625
0,11134,51868,46606,0,0,0,7086,23949,68092,22208,102879,271571,0,0,0,8839,65696,33141,"[1, 0, 1, 2, 0, 1]",False,577498312,518911204,0,0,169702614,482499912,2284736832,6031048768,0,0,580686944,292933299
1,14158,79499,73468,0,0,0,7074,32110,75807,25790,135494,161258,0,0,0,13479,106443,51133,"[1, 0, 1, 2, 0, 1]",True,1125546842,1040159944,0,0,227146140,536258718,3494390260,4158843820,0,0,1434745197,689221707
1,17811,52848,70777,0,0,0,9924,19174,132148,32077,132590,391682,15569,44439,96072,0,0,0,"[1, 0, 1, 2, 1, 0]",True,941275728,1260609147,0,0,190282776,1311436752,4253089430,12563983514,691870791,1495744968,0,0
0,12621,153796,85492,12130,101777,34999,8194,40824,116865,0,0,0,0,0,0,25377,202395,91385,"[1, 1, 1, 0, 0, 2]",False,1941059316,1078994532,1234555010,424537870,334511856,957591810,0,0,0,0,5136177915,2319077145
1,13275,49446,87990,0,0,0,0,0,0,7439,16659,76607,24720,86865,139394,12351,90189,63780,"[1, 0, 0, 1, 2, 1]",True,656395650,1168067250,0,0,0,0,123926301,569879473,2147302800,3445819680,1113924339,787746780
0,10173,25965,39609,0,0,0,0,0,0,6781,36213,100946,19714,105009,120162,9743,88448,19546,"[1, 0, 0, 1, 2, 1]",False,264141945,402942357,0,0,0,0,245560353,684514826,2070147426,2368873668,861748864,190436678
1,24382,86180,59269,0,0,0,6893,8810,44434,9987,32436,76941,12231,61511,32557,0,0,0,"[2, 0, 1, 1, 1, 0]",True,2101240760,1445096758,0,0,60727330,306283562,323938332,768409767,752341041,398204667,0,0
0,8527,17737,39804,10311,35364,22327,0,0,0,7941,42510,80409,8230,26181,60115,5970,10690,33877,"[1, 1, 0, 1, 1, 1]",False,151243399,339408708,364638204,230213697,0,0,337571910,638527869,215469630,494746450,63819300,202245690
0,16014,40087,99818,18893,141265,63910,11761,21013,156221,14566,54820,152165,0,0,0,14513,49997,54849,"[1, 1, 1, 1, 0, 1]",False,641953218,1598485452,2668919645,1207451630,247133893,1837315181,798508120,2216435390,0,0,725606461,796023537
1,15592,70243,112764,0,0,0,11893,34740,88624,0,0,0,34191,156351,216418,18055,191151,69967,"[1, 0, 1, 0, 2, 1]",True,1095228856,1758216288,0,0,413162820,1054005232,0,0,5345797041,7399547838,3451231305,1263254185
1,7660,47623,49974,0,0,0,4945,12900,36910,9146,36145,74609,7976,48981,35297,10246,77456,24788,"[1, 0, 1, 1, 1, 1]",True,364792180,382800840,0,0,63790500,182519950,330582170,682373914,390672456,281528872,793614176,253977848
0,0,0,0,7089,33273,36100,4896,14248,76653,0,0,0,11478,49315,118011,6792,35383,23558,"[0, 1, 1, 0, 2, 1]",False,0,0,235872297,255912900,69758208,375293088,0,0,566037570,1354530258,240321336,160005936
1,17857,63086,104698,0,0,0,0,0,0,30544,119274,441843,18898,78594,156290,17136,96170,106221,"[1, 0, 0, 2, 1, 1]",True,1126526702,1869592186,0,0,0,0,3643105056,13495652592,1485269412,2953568420,1647969120,1820203056
0,0,0,0,34550,348343,130522,8922,26686,115997,0,0,0,14411,63189,147532,15690,211011,42474,"[0, 2, 1, 0, 1, 1]",False,0,0,12035250650,4509535100,238092492,1034925234,0,0,910616679,2126083652,3310762590,666417060
1,0,0,0,11547,88616,26765,8726,24817,106269,0,0,0,29051,145736,205955,14459,98848,64959,"[0, 1, 1, 0, 2, 1]",True,0,0,1023248952,309055455,216553142,927303294,0,0,4233776536,5983198705,1429243232,939242181
0,12422,72839,92722,12901,133295,64277,7617,17199,102705,0,0,0,11732,36524,80885,11481,56893,61194,"[1, 1, 1, 0, 1, 1]",False,904806058,1151792684,1719638795,829237577,131004783,782303985,0,0,428499568,948942820,653188533,702568314
